Site,Date,Month,Year,Level (m ngvd29),SRP(mg/L),NH4,NO3,TDN,DOC(mg/L),Cl,SO4(mg/L),DON,Temp,Conductivity(mS/cm),DO (%),DO (mg/L),pH,Restoration day,prec
Pump station,11/3/10,11,2010,1.5061,0.00315,0.0025,0.064,1.495256,40.10328,13.54338856,33.0886077,1.429,14.49,0.17,60.7,6.16,5.08,1345,1.524000079
Pump station,11/11/10,11,2010,1.5055,0.0025,0.014456113,0.665,2.043832,32.21616,15.60386207,25.42712767,1.364,11.89,0.15,62,6.69,3.78,1353,0
Pump station,12/23/10,12,2010,1.5046,0.00516,0.187345102,0.128,1.029,22.60152,16.39386757,38.36389105,0.713,4.41,0.198,85,10.94,6.24,1395,0
Pump station,12/30/10,12,2010,1.5043,0.00379,0.172133929,0.133,1.259,19.85448,15.20628896,39.91225776,0.954,4.77,0.201,102.3,13.33,6.23,1402,4.064000212
Pump station,1/7/11,1,2011,1.5045,0.0025,0.19617729,0.213,1.172304,17.51808,18.1367546,45.51426455,0.763,6.7,0.207,66.6,8.19,6.4,1410,0.508
Pump station,1/13/11,1,2011,1.5035,0.0025,0.233624437,0.685,1.121744,16.6968,3.361275238,2.315511814,0.203,3.94,0.225,97.1,12.58,6.33,1416,0
Pump station,1/20/11,1,2011,1.5045,0.00359608,0.301939,0.302,1.09,19.12,16.80780762,37.38822862,0.486,8.17,0.198,74.5,8.72,5.99,1423,0.508
Pump station,1/27/11,1,2011,1.5043,0.001317068,0.2248278,0.34,1.176,17.15,16.69155145,45.1871297,0.611,6.52,0.207,85.5,10.25,6.14,1430,0.508
Pump station,2/3/11,2,2011,1.5045,0.0117995,0.196310933,0.133,0.8726,11.01,8.225499398,35.04336121,0.543,10.92,0.218,96,10.48,6.82,1437,1.27
Pump station,2/11/11,2,2011,1.5043,0.00217216,0.241162333,0.445,1.336,14.4,18.34684427,48.26202599,0.65,7.5,0.222,94.3,11.1,5.12,1445,0
Pump station,2/18/11,2,2011,1.5044,0.004067728,0.256713847,0.399,1.283,14.07,17.90067356,57.48744766,0.628,12.41,0.235,95.4,10.18,6.29,1452,0
Pump station,2/24/11,2,2011,1.5047,0.006191751,0.30377262,0.329,1.29014,13.71575,18.75477086,64.14726006,0.658,8.99,0.247,93.5,10.8,6.05,1458,0
Pump station,3/3/11,3,2011,1.5051,0.005000927,0.280003662,0.273,1.218352,14.127,18.20071142,62.63540658,0.665,11.74,0.242,96.5,10.44,5.44,1465,0
Pump station,3/9/11,3,2011,1.5049,0.005489309,0.22497331,0.201,1.085736,15.19625,17.64583393,60.89201578,0.66,14.87,0.234,86.4,8.72,5.53,1471,0
Pump station,3/17/11,3,2011,1.5046,0.005544446,0.215525634,0.242,1.3011,17.6755,18.27264395,55.44261957,0.843,13.92,0.225,81.4,8.38,4.55,1479,0
Pump station,3/25/11,3,2011,1.5049,0.006188696,0.136680986,0.194,0.992028,15.36075,17.49473526,58.26136617,0.661,15.81,0.235,81.5,8.02,6.37,1487,0
Pump station,3/31/11,3,2011,1.7316,0.0025,0.183426268,1.241,2.423404,22.43425,20.47219485,23.37671105,0.999,9.92,0.164,61.2,6.91,4.5,1493,0
Pump station,4/7/11,4,2011,1.5053,0.0025,0.059326806,1.374,2.252976,16.39475,18.90681203,44.51746685,0.82,15.98,0.203,86.1,8.47,6.13,1500,0
Pump station,4/14/11,4,2011,1.5056,0.0025,0.06069942,0.807,1.544412,16.39475,18.08424172,49.99297059,0.677,21.39,0.208,93.8,8.33,6.35,1507,0
Pump station,4/21/11,4,2011,1.7286,0.0025,3.598959718,1.127,6.0824,28.09775,19.7778265,19.44320631,1.356,20.83,0.177,44.3,3.98,5.53,1514,0
Pump station,4/27/11,4,2011,1.5054,0.0025,3.573851127,0.839,5.77004,25.63025,18.38729331,25.50135534,1.357,24.38,0.183,72.6,6.06,6.34,1520,0
Pump station,5/6/11,5,2011,1.5054,0.0025,2.513574366,0.846,4.40826,26.2295,17.35420709,21.65126165,1.048,19.01,0.178,53.7,4.96,6.28,1529,0
Pump station,5/11/11,5,2011,1.5056,0.0025,2.018840845,0.4,3.321576,25.877,16.93161464,23.3803418,0.902,22.7,0.176,65.1,5.62,6.28,1534,0
Pump station,5/19/11,5,2011,1.5053,0.0025,1.32408,0.071,2.341204,25.4305,16.54781149,22.52589135,0.946,20.89,0.181,23.2,2.07,6.21,1542,0
Pump station,5/26/11,5,2011,1.5062,0.0025,0.512242,0.064,1.213779,24.12754,15.84654063,21.48249077,0.638,26.92,0.177,40.7,3.23,6.11,1549,0
Pump station,6/2/11,6,2011,1.5063,0.008256,0.195259,0.105,1.131581,26.25109,17.64395488,18.50251105,0.831,29.02,0.184,48.8,3.79,6.37,1556,0
Pump station,6/9/11,6,2011,1.5064,0.00516704,0.0025,0.015,0.875416,28.96666,17.04050171,15.28169103,0.858,26.97,0.178,43,3.41,6.23,1563,0
Pump station,6/15/11,6,2011,1.5063,0.00571584,0.0025,0.008,0.837695,28.63204,18.16398168,12.13131912,0.827,26.44,0.182,32.3,2.58,6.44,1569,0
Pump station,6/23/11,6,2011,1.5064,0.0025,0.013072,0.03,0.9778,28.13,37.05113818,13.64711535,0.934,26.98,0.247,29,2.29,6.33,1577,0.254
Pump station,6/30/11,6,2011,1.5064,0.0025,0.0153296,0.024,0.8848,25.7,135.6145922,18.87362687,0.846,28.69,0.783,35.8,2.73,6.25,1584,0.254
Pump station,7/7/11,7,2011,1.5063,0.0025,0.0232312,0.028,1.111,22.63,304.9627357,38.18934685,1.06,28.08,1.562,39.1,3.05,6.13,1591,0
Pump station,7/14/11,7,2011,1.5067,0.0025,0.013736,0.025,1.029,22.81,325.9069673,32.24518155,0.99,30.87,1.322,40,2.91,6.4,1598,0
Pump station,7/21/11,7,2011,1.5068,0.00501396,0.0126072,0.017,1.093,23.99,504.4012087,34.68970189,1.064,28.61,1.883,26.7,2.03,6.19,1605,0.254
Pump station,7/28/11,7,2011,1.5067,0.0025,0.0104824,0.029,1.024,22.16,694.3457087,42.56214389,0.984,29.01,2.27,19.9,1.52,6.27,1612,0
Pump station,8/4/11,8,2011,1.5067,0.0025,0.0025,0.042,0.6409,14.58,521.9158111,38.98835427,0.596,32.11,2.898,54.3,3.94,6.68,1619,0.508
Pump station,8/11/11,8,2011,1.5068,0.0025,0.0025,0.037,0.8055,19.03,1046.999583,104.3958411,0.766,29.29,3.998,57.3,4.32,6.67,1626,0
Pump station,8/18/11,8,2011,1.5065,0.00541408,0.0025,0.065,0.9432,19.88,1280.682512,139.6386059,0.876,27.86,4.64,34.6,2.67,6.65,1633,0
Pump station,8/24/11,8,2011,1.5064,0.0025,0.0176504,0.069,0.8301,17.46,1323.142066,182.073675,0.744,26.51,4.987,83.9,6.63,6.62,1639,0
Pump station,9/1/11,9,2011,1.8287,0.0270544,0.0322832,0.002,1.533,40.5,72.1984757,21.38275223,1.499,26.61,0.292,23,1.84,3.82,1647,0
Pump station,9/8/11,9,2011,1.507,0.0167984,0.053908,0.015,1.264,34.4,97.54796422,14.89067414,1.195,27,0.397,10.4,0.83,5.71,1654,0.762
Pump station,9/13/11,9,2011,1.5067,0.005,0.528562,0.015,2.307,52.28,168.6407551,14.09995364,1.763,24.54,0.602,16.5,1.35,8.18,1660,0
Pump station,9/14/11,9,2011,1.7786,0.005,0.50804,0.033,1.851,41.2,136.5833906,16.08762759,1.31,22.76,0.484,24.6,2.1,4.76,1667,0.254
Pump station,9/21/11,9,2011,1.7376,0.0454328,0.0104808,0.015,1.854,44.91,26.57622064,4.336981112,1.829,23.55,0.141,6.5,0.55,5.2,1675,11.176
Pump station,9/29/11,9,2011,1.842,0.0111336,0.463024,0.015,1.48,44.58,83.33801695,14.35518839,1.002,19.81,0.307,21.4,1.94,4.61,1681,0
Pump station,10/5/11,10,2011,1.7453,0.005,0.9427,0.015,2.079,54.97,104.9451132,14.80978594,1.121,19.47,0.376,10.3,0.94,4.26,1689,12.7
Pump station,10/20/11,10,2011,1.5047,0.005,0.8492,0.015,2.013,43.39,112.3901485,19.93259089,1.149,18.45,0.399,50.2,4.69,5.25,1696,0
Pump station,10/27/11,10,2011,1.5046,0.00637975,0.51182112,0.01,1.6594,39.00082,119.0966346,12.07514442,1.137,17.09,0.499,48.3,4.64,5.12,1703,0
Pump station,11/2/11,11,2011,1.5047,0.006186,0.55221783,0.021,1.793448,37.95253,125.8372886,16.51540428,1.22,13.38,0.503,75.5,7.85,4.54,1709,0
Pump station,11/10/11,11,2011,1.5045,0.005411,0.44579852,0.033,1.601464,34.39087,122.5745949,20.47912106,1.122,17.08,0.509,97.5,9.39,5.01,1716,0
Pump station,11/16/11,11,2011,1.5048,0.0025,0.53298575,0.03,1.570224,32.05432,120.4149283,22.88906057,1.007,17.88,0.526,78.4,7.43,4.59,1723,1.27
Pump station,11/26/11,11,2011,1.5044,0.00560475,0.362888,0.035,1.527624,30.19771,119.1586258,24.29273221,1.13,11.65,0.526,90.6,9.83,5.3,1733,0
Pump station,12/7/11,12,2011,1.5042,0.00594575,0.33124527,0.042,1.350976,28.79578,123.1741839,27.55369004,0.977,11.7,0.524,105.4,11.44,5.17,1738,0
Pump station,12/11/11,12,2011,1.5045,0.0025,0.35316575,0.058,1.427656,28.66948,122.9004237,30.88529023,1.017,15.36,0.534,93.9,9.47,5.49,1744,4.064
Pump station,12/19/11,12,2011,1.5041,0.00523275,0.35964375,0.093,1.195912,25.34779,117.7896108,32.71542508,0.744,8.73,0.543,96.6,11.21,5.35,1756,0
Pump station,12/28/11,12,2011,1.5039,0.0054265,0.52409388,0.101,1.48332,25.22149,115.8738191,41.54632941,0.858,10.22,0.538,98.7,11.05,5.39,1765,0
Pump station,1/4/12,1,2012,1.5042,0.00527925,0.44646543,0.119,1.460032,24.70366,112.639423,43.36142324,0.895,5.04,0.551,94.8,12.06,5.77,1772,0
Pump station,1/12/12,1,2012,1.5045,0.0066045,0.45381068,0.143,1.641224,30.93025,112.8177912,43.90407329,1.044,11.19,0.528,82.3,9.02,6.41,1780,0.254
Pump station,1/19/12,1,2012,1.5034,0.0025,0.41273003,0.005,1.31,25.12,48.64,14.10384446,0.893,8.67,0.522,100.2,11.65,5.2,1787,0
Pump station,1/26/12,1,2012,1.5039,0.0025,0.38966443,0.005,1.29,24,71.72,49.08318544,0.894,11.43,0.494,97.6,10.62,5.31,1794,0
Pump station,2/9/12,2,2012,1.5037,0.0025,0.28721747,0.005,1.19,20.72,50.35,17.13354075,0.896,9.99,0.454,59.9,6.76,5.35,1808,0
Pump station,2/15/12,2,2012,1.5035,0.0025,0.210328,0.005,1.23,19.77,85.53,41.87225666,1.014,8.77,0.46,175.7,20.38,5.69,1814,0
Pump station,2/23/12,2,2012,1.5038,0.0025,0.54602027,0.005,1.79,17.15,41.16,22.56558369,1.241,11.65,0.425,108.8,11.81,7.08,1822,2.794
Pump station,3/1/12,3,2012,1.504,0.0025,0.35670752,0.005,1.72,16.81,68.87,50.84046968,1.359,14.81,0.409,99,10.03,4.4,1829,0
Pump station,3/8/12,3,2012,1.5018,0.0025,0.7867,1.126,2.54,25.61,47,21.79515942,0.63,13.89,0.342,47.1,4.85,4.17,1836,0
Pump station,3/15/12,3,2012,1.5035,0.0025,0.422035,1.143,2.16,20.9,45.48,32.05043909,0.592,16.74,0.263,65,6.29,4.28,1843,0
Pump station,3/22/12,3,2012,1.5033,0.0025,0.24612,0.572,1.44,19.62,39.03,33.02067922,0.62,21.44,0.296,61.6,5.43,5.41,1850,0.254
Pump station,3/29/12,3,2012,1.5037,0.0025,0.110975,0.621,1.36,23.34,46.03,26.06632766,0.633,19.69,0.256,66.3,6.17,4.14,1857,0
Pump station,4/3/12,4,2012,1.5038,0.0025,0.154765,0.408,1.19,20.9,42.91,34.6383034,0.631,18.63,0.27,59.7,5.56,4.77,1863,4.826
Pump station,4/12/12,4,2012,1.504,0.0025,0.11324,0.268,0.96,19.79,44.13,43.74054048,0.582,15.61,0.3,53.8,5.35,5.18,1871,0
Pump station,4/18/12,4,2012,1.5046,0.0025,0.07247,0.132,0.74,19.31,43.11,48.24689407,0.539,23.27,0.299,63.2,5.37,6.61,1877,7.366
Pump station,4/25/12,4,2012,1.5042,0.0025,0.14344,0.082,0.74,19.27,42.58,45.6766422,0.514,17.49,0.297,49.7,4.78,6.56,1884,0
Pump station,5/3/12,5,2012,1.5044,0.0025,0.07096,0.056,0.83,18.25,39.29,47.94,0.702,24.15,0.296,58.2,4.93,5.47,1892,0
Pump station,5/10/12,5,2012,1.5049,0.0025,0.0077665,0.004,0.78,20.21,39.66,46.88,0.771,26.33,0.297,78.3,6.33,5.36,1899,0
Pump station,5/17/12,5,2012,1.5049,0.0025,0.07549,0.011,0.81,20.21,38.97,45.36,0.728,24.31,0.269,39.1,3.26,5.59,1906,0.254
Pump station,5/25/12,5,2012,1.5047,0.0025,0.0025,0.008,0.68,21.11,38.91,39.15,0.672,25.76,0.289,45,3.65,4.67,1914,0.254
Pump station,5/31/12,5,2012,1.8352,0.008,0.0025,7.351,8.15,11.5,10.46,17.87,0.796,22.69,0.149,25.9,2.23,5.27,1920,0
Pump station,6/7/12,6,2012,1.5043,0.0025,0.0025,0.166,1.25,30.49,28.7,21.13,1.084,21.1,0.229,0.8,0.07,5.63,1927,0
Pump station,6/14/12,6,2012,1.5058,0.0025,0.363085,0.018,1.45,29.68,31.05,17.55,1.067,23.72,0.196,31.3,2.65,5.74,1934,0
Pump station,6/21/12,6,2012,1.5056,0.0025,0.072212,0.02,1.21,31.27,33.57,17.24,1.117,25.58,0.247,5.4,0.45,5.61,1941,0
Pump station,6/28/12,6,2012,1.5056,0.0025,0.0520812,0.029,1.23,31.09,38.62,17.25,1.15,26.34,0.242,13.3,1.06,6.47,1948,0
Pump station,7/4/12,7,2012,1.5059,0.0025,0.005,0.014,1.21,30.98,38.62,14.58,1.189,29.51,0.224,74.9,5.76,5.71,1954,0
Pump station,7/12/12,7,2012,1.5055,0.0025,0.181396,0.016,1.5,31.94,38.84,10.57,1.298,28.16,0.241,19.9,1.54,6.2,1962,0.254
Pump station,7/18/12,7,2012,1.5061,0.0025,0.069653,0.022,1.47,31.97,40.37,9.62,1.376,28.83,0.261,21.8,1.65,6.13,1968,0
Pump station,7/27/12,7,2012,1.506,0.0025,0.074771,0.047,1.41,30.28,39.34,11.35,1.288,30.16,0.247,29.5,2.21,6.17,1977,13.462
Pump station,8/3/12,8,2012,1.5059,0.0025,0.0136962,0.046,1.25,26.82,37.16,13.75,1.188,27.27,0.234,50,3.96,5.95,1984,10.16
Pump station,8/9/12,8,2012,1.5058,0.0025,0.005,0.03,1.09,22.95,35.6,15.47,1.059,27.48,0.222,37.2,2.91,4.96,1990,0
Pump station,8/16/12,8,2012,1.5058,0.0025,0.0351065,0.008,1.18,23.89,35.14,15.69,1.141,29.32,0.219,79.5,6.11,4.64,1997,0
Pump station,8/22/12,8,2012,1.5057,0.0025,0.0605259,0.022,1.1,23.43,33.79,16.42,1.017,25.41,0.341,13.5,1.07,5.8,2003,0
Pump station,8/30/12,8,2012,1.5044,0.0025,0.0199231,0.034,0.94,20.21,32.61,21.03,0.888,26.9,0.852,5.1,0.4,6.05,2011,0
Pump station,9/5/12,9,2012,1.5055,0.0025,0.005,0.016,1.09,19.81,31.67,20.7,1.065,26.77,0.282,17.4,1.39,6.27,2017,0
Pump station,9/13/12,9,2012,1.5053,0.0025,0.0241881,0.046,0.95,22.51,31.74,22.17,0.884,24.15,0.2,51.8,4.34,5.03,2025,0
Pump station,9/20/12,9,2012,1.5052,0.0025,0.005,0.033,0.88,22.04,28.41,21.44,0.839,23.62,0.197,52,4.38,4.3,2032,0
Pump station,9/27/12,9,2012,1.5052,0.0025,0.005,0.01,0.97,22.32,30.19,24.24,0.96,22,0.235,35,2.04,4.34,2039,0
Pump station,10/4/12,10,2012,1.5052,0.0025,0.0168523,0.014,0.95,21.67,29.84,21.61,0.917,24.96,0.256,13.6,1.1,4.14,2046,0
Pump station,10/11/12,10,2012,1.5047,0.0025,0.0179612,0.027,0.95,23,30.29,20.6,0.904,18.92,0.209,50.3,4.6,4.25,2053,0
Pump station,10/18/12,10,2012,1.505,0.0025,0.144717,0.019,1.28,23.3,31.36,21.08,1.114,17.61,0.217,46.2,4.43,4.86,2060,0
Pump station,10/25/12,10,2012,1.5048,0.0025,0.237694,0.011,1.64,41.88,18.4,6.71,1.389,18.58,0.244,14.9,1.37,4.69,2067,0
Pump station,11/1/12,11,2012,1.878,0.0025,0.202875111,1.926,3.02,37.3,15.03,15.34,0.89,,,,,,2074,0
Pump station,11/9/12,11,2012,1.504,0.0025,0.175837222,1.626,2.49,29.24,18.54,26.59,0.692,11.12,0.161,61.2,6.66,3.72,2082,0
Pump station,11/21/12,11,2012,1.5039,0.0025,0.21207437,0.401,1.47,31.49,23.17,31.41,0.859,11.28,0.188,67.3,7.35,3.18,2094,0
Pump station,11/29/12,11,2012,1.5035,0.0025,0.176617333,0.234,1.15,27.3,23.18,33.69,0.735,8.3,0.236,52.2,6.16,4.29,2102,0
Pump station,12/6/12,12,2012,1.5037,0.0025,0.160561,0.168,1.05,26.24,24.48,36.42,0.718,11.81,0.219,60.5,6.53,3.71,2109,0
Pump station,12/15/12,12,2012,1.5034,0.0025,0.107428296,0.096,1.12,28.9,25.09,29.12,0.913,9.01,0.209,43.8,5.05,5.93,2118,0
Pump station,12/22/12,12,2012,1.5038,0.0025,0.135,0.238,1.1,28.01,25.42,28.43,0.729,9.3,0.211,82.8,9.47,4.04,2125,0
Pump station,12/27/12,12,2012,1.5045,0.0025,0.134,0.528,1.26,23.9,26.81,29.8,0.595,11.05,0.208,78.4,8.65,4.06,2130,0
Pump station,1/4/13,1,2013,1.5035,0.0025,0.161,0.546,1.36,21.43,24.76,36.75,0.648,7.16,0.213,78.9,9.26,2.62,2138,182.372
Pump station,1/10/13,1,2013,1.5034,0.0025,0.156,0.495,1.08,20.24,23.38,44.4,0.43,10.75,0.228,95.4,10.41,3,2144,159.004
Pump station,1/17/13,1,2013,1.5037,0.0025,0.242,0.323,1.29,18.81,25.25,42.1,0.721,12.29,0.251,75,8,3.02,2182,0.254
Pump station,1/24/13,1,2013,1.5032,0.0025,0.186,0.374,1.13,20.08,23.04,46.68,0.574,5.29,0.237,107.9,13.64,3.32,2189,4.826
Pump station,3/7/13,3,2013,1.503,0.0025,0.217,1.704,2.4,19.95,19.26,28.85,0.482,9.91,0.164,87.3,9.87,3.08,2200,0
Pump station,3/15/13,3,2013,1.6782,0.0025,0.023,0.619,1.69,25.02,25.44,21.03,1.05,12.3,0.17,79.5,8.54,3.33,2208,0
Pump station,3/20/13,3,2013,1.5026,0.0023,0.179054,0.581,1.42,27.58,23.03,23.23,0.664,10.34,0.169,64.4,7.24,3.52,2213,0
Pump station,3/28/13,3,2013,1.503,0.0025,0.088,0.578,1.05,27.64,35.49,27.96,0.387,12.56,0.179,77.5,8.3,3.75,2221,0
Pump station,4/5/13,4,2013,1.5005,0.0025,0.0025,0.275,0.86,25.28,29.52,38.56,0.58,12.2,0.193,82,8.8,3.99,2229,2.794
Pump station,4/11/13,4,2013,1.5037,0.0025,0.071,0.144,0.76,25.15,22.05,33.49,0.546,18.87,0.204,71.3,6.65,5.27,2235,0
Pump station,4/18/13,4,2013,1.504,0.0025,0.014,0.035,0.85,27.56,24.59,32.64,0.805,20.19,0.216,72.2,6.55,5.75,2242,0
Pump station,4/26/13,4,2013,1.6769,0.0025,1.188,1.848,4.04,28.11,23.27,19.79,1,17.9,0.176,48.5,4.64,4.45,2250,0
Pump station,5/2/13,5,2013,1.5033,0.0025,1.335,1.511,3.42,27.77,23.56,23.73,0.571,21.12,0.193,76.1,6.8,4.42,2256,0
Pump station,5/9/13,5,2013,1.5431,0.0025,0.578,1.561,2.18,33.17,52.31,26.2,0.043,20.89,0.162,37.4,3.36,4.02,2263,2.54
Pump station,5/15/13,5,2013,1.5034,0.0025,0.22,0.341,1.44,31.88,21.24,17.69,0.876,20.96,0.186,44,3.94,4.01,2269,0
Pump station,5/23/13,5,2013,1.5047,0.0025,0.23,0.096,1.07,33.88,20.56,16.52,0.747,23.8,0.19,44,3.72,4.89,2277,5.842
Pump station,5/29/13,5,2013,1.5047,0.0025,0.014,0.372,1.17,32.94,21.56,16.64,0.779,24.7,0.193,66.3,5.51,4.25,2283,0
Pump station,6/5/13,6,2013,1.5049,0.0025,0.231,0.092,1.08,34.68,21.85,14.69,0.755,,,,,,2290,0
Pump station,6/14/13,6,2013,1.5051,0.0025,0.827,2.583,7.89,25.37,9.69,8.5,4.48,,,,,,2299,0.254
Pump station,6/19/13,6,2013,1.5049,0.0025,0.548,1.122,2.44,26.33,17.98,20.86,0.767,,,,,,2304,0.762
Pump station,6/28/13,6,2013,1.6611,0.0025,0.196,0.361,1.58,27.64,18.95,17.54,1.019,26.69,0.201,33.8,2.7,4.88,2313,16.002
Pump station,7/6/13,7,2013,1.6747,0.0025,,2.32,3.65,31.04,15.65,13.14,1.327,25.24,0.157,32.1,2.64,4.81,2321,0
Pump station,7/11/13,7,2013,1.6028,0.0025,0.305,0.094,1.48,45.69,17.96,9.01,1.077,27.79,0.183,53.4,4.21,4.98,2326,14.732
Pump station,7/18/13,7,2013,1.5051,0.0025,0.061,0.127,0.9,33.79,30.33,22.29,0.716,29.04,0.186,32.7,2.52,3.59,2333,0
Pump station,7/25/13,7,2013,1.5052,0.0025,0.093,0.048,0.93,34.89,17.78,11.97,0.784,27.6,0.196,41.4,3.27,5.68,2340,0.254
Pump station,8/1/13,8,2013,1.505,0.0025,0.233,1.013,1.44,19.03,11.66,10.94,0.197,25.37,0.104,20.1,1.64,4.6,2347,5.334
Pump station,8/9/13,8,2013,1.5051,0.0025,0.163,0.016,0.8,24.91,12.89,7.24,0.617,27.15,0.194,8.8,0.71,5.55,2355,0
Pump station,8/16/13,8,2013,1.7118,0.0025,0.25,1.583,2.71,34.36,12.34,13.4,0.877,23.04,0.108,37.6,3.24,4.28,2362,2.286
Pump station,8/23/13,8,2013,1.5371,0.0025,0.241,0.881,2.2,39.93,13.87,13.64,1.079,25.22,0.135,21.9,1.81,4.2,2369,23.622
Pump station,8/30/13,8,2013,1.6152,0.0025,0.051,1.097,2.14,39.6,13.81,14.37,0.988,24,0.146,8,0.69,4.56,2376,0
Pump station,9/6/13,9,2013,1.5034,0.0025,0.0492,0.039,1.41,43.18,14.1,12.41,1.323,24.85,0.139,3,0.24,4.03,2383,0
Pump station,9/12/13,9,2013,1.5046,0.0025,0.0647,0.005,1.44,43.97,15,11.7,1.367,24.55,0.152,9.4,0.75,4.38,2389,0
Pump station,9/19/13,9,2013,1.5045,0.0025,0.0567,0.05,1.56,43.18,15.87,13.14,1.454,21.49,0.162,33,2.85,4.64,2396,0
Pump station,9/27/13,9,2013,1.5046,0.0025,0.071,0.009,1.29,40.28,16.45,12.9,1.21,21.44,0.17,37.9,3.36,5.34,2404,0
Pump station,10/3/13,10,2013,1.5045,0.0025,0.0025,0.007,1.18,41.48,17.38,12.6,1.174,21.46,0.186,9.7,0.85,5.19,2410,0
Pump station,10/11/13,10,2013,1.7358,0.038,0.0388,0.409,1.44,22.07,9.25,7.02,0.995,20.92,0.09,9.1,0.81,4.2,2418,1.016
Pump station,10/25/13,10,2013,1.5039,0.0025,0.513,0.136,1.8,35.78,16.9,19.5,1.148,14.27,0.154,26.2,2.69,4.9,2432,0
Pump station,11/1/13,11,2013,1.5035,0.0025,0.638,0.113,1.72,29.16,17.15,27.38,0.965,18.44,0.169,51.1,4.82,4.85,2439,9.906
Pump station,11/8/13,11,2013,1.5041,0.0025,0.564,0.134,1.51,23.46,17.85,,0.809,12.7,0.185,39.5,4.21,4.39,2446,0
Pump station,11/17/13,11,2013,1.503,0.0025,0.397,0.19,1.25,22.3,20.6,31.45,0.662,17.19,0.193,53,5.16,4.7,2455,0.762
Pump station,11/23/13,11,2013,1.503,0.0025,0.436,0.199,1.27,22.54,20.63,34.77,0.639,13.96,0.204,70.5,7.31,4.5,2461,1.016
Pump station,11/29/13,11,2013,1.7123,0.0025,0.154,3.455,4.35,24.54,16.46,13.73,0.744,8.68,0.141,43.9,5.15,3.33,2467,0
Pump station,12/4/13,12,2013,1.5028,0.0025,0.204,1.257,2.11,20.76,15.59,21.37,0.652,9.56,0.159,55.8,6.32,3.9,2472,1.27
Pump station,12/14/13,12,2013,1.5027,0.0025,0.1,0.883,1.37,11.29,9.76,13.84,0.391,6.34,0.177,42.9,5.34,3.72,2482,22.606
Pump station,12/19/13,12,2013,1.7122,0.0025,0.0631,0.463,1.03,17.56,7.52,7.81,0.503,8.43,0.118,51.8,6.05,4.22,2487,0
Pump station,1/3/14,1,2014,1.6981,0.0025,0.0865,0.437,0.72,6.8,6,10.29,0.192,8.26,0.162,24,2.87,4.41,2502,0
Pump station,1/8/14,1,2014,1.5025,0.0025,0.0683,0.942,1.39,12.23,14.63,29.18,0.378,5.36,0.17,67.3,8.55,4.93,2507,0
Pump station,1/15/14,1,2014,1.7888,0.0025,0.0269,1.189,1.87,23.64,12.28,12.13,0.655,11.04,0.105,38.1,4.22,4.09,2514,0.254
Pump station,2/7/14,2,2014,1.6992,0.0025,0.0451,1.025,1.66,23.66,16.31,13.58,0.588,3.75,0.146,68.6,9.08,4.64,2537,0
Pump station,2/13/14,2,2014,1.7682,0.0025,0.0419,1.139,1.63,16.71,13.66,14.26,0.444,5.57,0.116,43.9,5.54,4.09,2543,6.604
Pump station,2/20/14,2,2014,1.501,0.0025,0.0684,1.206,1.68,14.72,15.98,30.91,0.402,7.79,0.121,54.3,6.52,4.48,2550,0
Pump station,2/23/14,2,2014,1.5011,0.0025,0.078,0.993,1.65,19.96,15.13,24.66,0.576,10.37,0.167,56.5,6.38,3.93,2553,0
